Order ID,Customer ID,Product ID,Date,Original Price,Discount%,Customer Age,City,State,Category,Sub-category,Product Name,Brand Name,Size,Color,Ratings,Discounted Price
7ALBXJJ0PN,95855,PBCHX3HK,2023-09-16,4438,5,16,Ahmedabad,Gujarat,Footwear,Casual Shoes,Zara Casual Shoes,Zara,S,Yellow,1.4,4216.099999999999
L9JFXYP2CP,54612,RKNEH8IJ,2024-09-30,1072,33,51,Chennai,Tamil Nadu,Women,Top,Flying Machine Top,Flying Machine,XXL,Grey,2.4,718.2399999999999
8HA4YE31O7,47886,2BWDP6OD,2022-06-01,989,46,38,Lucknow,Uttar Pradesh,Accessories,Sunglasses,HRX Sunglasses,HRX,M,White,3.3,534.0600000000001
L7721U5BWA,78141,61L1Z01M,2023-07-09,3733,53,40,Bengaluru,Karnataka,Footwear,Sports Shoes,Nike Sports Shoes,Nike,S,Black,2.1,1754.51
NNCDCQKGUR,17531,ZGPFZ91B,2024-08-28,2787,42,47,Surat,Gujarat,Accessories,Sunglasses,Campus Sunglasses,Campus,XS,White,1.2,1616.4600000000003
5FBBVM7A04,70201,0JHXXEGV,2022-09-17,4647,52,54,Madurai,Tamil Nadu,Footwear,Sports Shoes,H&M Sports Shoes,H&M,L,Blue,3.1,2230.56
M00DWZYR3U,28934,MSDJHHVJ,2023-07-30,3915,70,16,Patna,Bihar,Footwear,Casual Shoes,Adidas Casual Shoes,Adidas,XL,Green,1.1,1174.5000000000002
08XFSPHW40,58030,HOODMGLS,2022-03-12,3552,13,37,Kanpur,Uttar Pradesh,Women,Top,Zara Top,Zara,XXL,Red,1.2,3090.24
RJ09TP9WYZ,10522,I5Q60GJ2,2022-04-03,1727,68,56,Pune,Maharashtra,Accessories,Watch,Denim Watch,Denim,S,Black,3.5,552.6399999999999
EKY2NMQE9U,31365,ESTQXDMI,2022-06-24,4191,60,31,Noida,Uttar Pradesh,Footwear,Sandals,Denim Sandals,Denim,XL,White,2.1,1676.4
4GWI7DOSMU,49679,ETC6OWGU,2023-07-31,464,62,55,Gaya,Bihar,Men,T-Shirts,H&M T-Shirts,H&M,M,Brown,1.7,176.32
UD1HW0BQ1H,83418,M1MCPKVS,2024-09-12,1333,70,18,Kolkata,West Bengal,Footwear,Casual Shoes,WROGN Casual Shoes,WROGN,S,Blue,4.7,399.90000000000003
W3C18EMJMU,44009,XADULKFZ,2023-03-08,3661,66,43,Ahmedabad,Gujarat,Footwear,Sandals,WROGN Sandals,WROGN,XL,Blue,2.5,1244.7399999999998
UA4Q7N7B4Y,56159,DNWJPVPV,2022-10-14,517,50,42,Surat,Gujarat,Kids,Kids Shoes,WROGN Kids Shoes,WROGN,XL,Black,1.5,258.5
HNFFEXMFAK,50839,7TW266WD,2022-05-27,3367,51,51,Dwarka,Delhi,Accessories,Watch,H&M Watch,H&M,XS,Green,1.6,1649.83
KX6OCMK6ZV,71148,DSPAE8E2,2024-09-25,4280,37,20,Patna,Bihar,Footwear,Sandals,Adidas Sandals,Adidas,XXL,Black,1.4,2696.4
75OZQ9HH2P,57412,V6836Q58,2022-10-10,2781,29,23,Mumbai,Maharashtra,Kids,Kids Jeans,WROGN Kids Jeans,WROGN,L,Grey,3.2,1974.51
I8E3AZMN1H,80736,3PPCJ4MJ,2022-11-24,2303,33,55,Nagpur,Maharashtra,Accessories,Sunglasses,Nike Sunglasses,Nike,L,Yellow,1.8,1543.0099999999998
5D072CNLQY,57855,WCUF75MZ,2023-10-20,4565,35,17,Patna,Bihar,Kids,Kids T-Shirt,WROGN Kids T-Shirt,WROGN,L,Grey,1.1,2967.25
4VOYTDPZJV,85006,AANK0DAS,2022-07-26,1553,26,31,Karol Bagh,Delhi,Kids,Kids Shoes,Biba Kids Shoes,Biba,XS,Green,2.9,1149.22
LJ4GMQH0DK,76638,TER2PFNR,2024-10-07,2816,51,41,Madurai,Tamil Nadu,Accessories,Sunglasses,Campus Sunglasses,Campus,L,Blue,4.6,1379.84
WP4G74RETK,99951,QQ79OS60,2023-05-28,3990,51,30,Bengaluru,Karnataka,Men,Shirts,HRX Shirts,HRX,M,Black,4.2,1955.1
QE1MQP0JFM,33287,6QHDCUZ6,2024-10-05,1361,56,52,Ahmedabad,Gujarat,Men,T-Shirts,Adidas T-Shirts,Adidas,XS,Green,4.5,598.8399999999999
5QQFTOC5J4,13701,3TTEFSVQ,2022-02-16,3346,11,44,Chennai,Tamil Nadu,Kids,Kids T-Shirt,H&M Kids T-Shirt,H&M,XXL,Green,4.1,2977.94
DUX7NIAR4D,43632,5NUMWHLM,2024-09-01,4545,43,53,New Delhi,Delhi,Men,Jeans,H&M Jeans,H&M,L,Pink,4.6,2590.65
M7Q7Q1EZ2R,65732,LZLG3DO3,2022-01-03,1676,13,43,Noida,Uttar Pradesh,Accessories,Belt,Zara Belt,Zara,M,Green,1.5,1458.12
LAVQR82UHB,37217,FKQ498BG,2023-09-22,4203,51,38,Madurai,Tamil Nadu,Accessories,Watch,Roadster Watch,Roadster,XS,Pink,4.9,2059.47
WJIYACY50W,46552,693N3058,2024-11-11,2010,15,19,Nagpur,Maharashtra,Women,Top,Adidas Top,Adidas,L,Black,2.1,1708.5
1F196SC71A,40644,NNR2M9RS,2022-09-18,1951,39,38,Mangalore,Karnataka,Kids,Kids T-Shirt,Nike Kids T-Shirt,Nike,XXL,Brown,4.2,1190.11
WRHNI6N09V,88406,09IO4D8I,2024-06-09,347,52,30,Nagpur,Maharashtra,Women,Saree,HRX Saree,HRX,L,Blue,1.9,166.56
VD24J8X3GN,53961,FIIUOF1R,2022-06-07,1304,16,18,Bengaluru,Karnataka,Men,Shirts,Denim Shirts,Denim,XL,Brown,1.3,1095.36
96T3SMGCGV,89286,TU3IRG9Z,2022-02-13,2965,62,29,Mumbai,Maharashtra,Footwear,Sports Shoes,Biba Sports Shoes,Biba,XS,Grey,4.2,1126.7
9NP8GUVKAI,10047,6PAUNIJQ,2023-04-04,2681,39,22,Mangalore,Karnataka,Kids,Kids Jeans,H&M Kids Jeans,H&M,L,Blue,1.5,1635.4099999999999
SXRMORRY03,65917,QGID5LEF,2022-12-02,1894,18,45,Bengaluru,Karnataka,Men,T-Shirts,Adidas T-Shirts,Adidas,XL,Grey,1.3,1553.0800000000002
AHTFTNT4TW,50113,6KUA05AE,2024-09-03,3734,40,25,Mumbai,Maharashtra,Accessories,Belt,Roadster Belt,Roadster,S,Brown,3.4,2240.4
QFXN86EWVG,86010,7JGV2DAP,2024-04-06,4106,12,26,Bengaluru,Karnataka,Accessories,Sunglasses,Puma Sunglasses,Puma,XL,Blue,1.8,3613.28
07VVYVIFYO,50935,K9QPZSBD,2024-05-12,425,40,41,Coimbatore,Tamil Nadu,Kids,Kids T-Shirt,Puma Kids T-Shirt,Puma,L,Green,3.0,255.0
B5B3AV7B55,48846,YZS56464,2023-04-29,4688,21,25,Karol Bagh,Delhi,Footwear,Casual Shoes,Roadster Casual Shoes,Roadster,M,Yellow,1.7,3703.52
M2TTAUN9SV,30425,JG1717IG,2022-06-27,606,57,60,Ahmedabad,Gujarat,Men,Shoes,Puma Shoes,Puma,XS,Blue,1.3,260.58000000000004
UT7EA4Q503,58004,BQE81XXN,2024-03-07,1044,39,33,Howrah,West Bengal,Men,Jeans,Roadster Jeans,Roadster,S,Blue,2.8,636.84
1ELNMCJBBE,25491,SPUQZAZY,2024-06-19,1834,11,46,Kolkata,West Bengal,Accessories,Sunglasses,Roadster Sunglasses,Roadster,XXL,Black,4.6,1632.26
KI2UCEVD90,74615,5JT6APZW,2023-07-11,1088,16,58,Dwarka,Delhi,Footwear,Sandals,Biba Sandals,Biba,XXL,Blue,1.4,913.92
N9L4IE8SSA,92620,Q3G9E1BE,2024-06-20,4984,27,52,Surat,Gujarat,Women,Kurti,Adidas Kurti,Adidas,XL,Green,4.6,3638.3199999999997
9OXQ2G2XAM,56051,MM9KIL25,2024-04-24,2459,68,56,Lucknow,Uttar Pradesh,Footwear,Sports Shoes,Puma Sports Shoes,Puma,L,Grey,1.2,786.8799999999999
NXHOMEY3Q8,80501,D8LXPB2E,2024-01-18,4781,57,26,Ahmedabad,Gujarat,Women,Leggings,USPolo Leggings,USPolo,L,Grey,1.4,2055.8300000000004
YL9T3SNA0B,29791,RVQKRX6L,2023-11-29,2076,13,55,Nashik,Maharashtra,Women,Top,Roadster Top,Roadster,XS,Pink,3.2,1806.12
744JJBW0LB,54923,G3SKOTI7,2024-08-10,2159,21,53,Surat,Gujarat,Kids,Kids T-Shirt,Flying Machine Kids T-Shirt,Flying Machine,XS,Pink,4.3,1705.6100000000001
V5YQGAYDI6,88476,DMK2X7S3,2022-10-15,3903,60,23,Varanasi,Uttar Pradesh,Footwear,Casual Shoes,USPolo Casual Shoes,USPolo,L,Green,2.9,1561.2
CZE3IOEB68,80730,N3D36NVL,2022-10-22,1862,51,41,Dwarka,Delhi,Women,Saree,WROGN Saree,WROGN,S,Black,1.8,912.38
2DK9OBBQW3,87533,UDW5IXQ0,2023-08-28,3984,42,37,Gaya,Bihar,Footwear,Sandals,Campus Sandals,Campus,XXL,Grey,4.4,2310.7200000000003
Z2TTU1LGCO,65469,MZDVGTW8,2024-09-29,1867,68,42,Coimbatore,Tamil Nadu,Footwear,Sports Shoes,Flying Machine Sports Shoes,Flying Machine,S,White,4.8,597.4399999999999
JIQ0QYZ0U3,64941,5A1V4OQH,2023-12-08,3599,31,60,Varanasi,Uttar Pradesh,Footwear,Sandals,Adidas Sandals,Adidas,XS,Pink,4.7,2483.31
UJJBWVSRAJ,98175,47ET836E,2024-09-09,4619,6,24,Kolkata,West Bengal,Women,Top,Roadster Top,Roadster,M,Black,1.5,4341.86
BWW2JN8TJ3,46257,E3KKMGSB,2022-10-09,4039,36,53,New Delhi,Delhi,Accessories,Sunglasses,Campus Sunglasses,Campus,S,Yellow,2.1,2584.96
FEJLVM1AH9,30678,QSYIMHAE,2022-12-08,1807,38,53,Dwarka,Delhi,Kids,Kids Jeans,Denim Kids Jeans,Denim,XL,White,3.9,1120.34
X6HF23VTA0,57325,G44ZZKYM,2023-03-16,2255,6,52,Varanasi,Uttar Pradesh,Accessories,Bag,Denim Bag,Denim,M,Yellow,2.3,2119.7
TCJX4GARD1,45915,LW9DZ06W,2024-06-03,743,8,29,Ahmedabad,Gujarat,Women,Top,Biba Top,Biba,L,Grey,2.5,683.5600000000001
WEYD9VSCG5,61509,LUEY7JNK,2024-10-19,3201,14,44,Madurai,Tamil Nadu,Men,T-Shirts,H&M T-Shirts,H&M,S,Blue,3.9,2752.86
2K7IXHWMP0,99210,LE105SXE,2023-08-03,3586,39,35,Pune,Maharashtra,Men,T-Shirts,Nike T-Shirts,Nike,XL,Brown,1.3,2187.46
DBFLTRV2R8,98954,HBSTCWZG,2022-08-16,2647,30,56,Chennai,Tamil Nadu,Accessories,Sunglasses,Levis Sunglasses,Levis,XXL,Green,3.9,1852.8999999999999
QSS6GFN4XQ,85384,MQF8RIGH,2023-12-15,2587,61,59,Patna,Bihar,Men,Shoes,Biba Shoes,Biba,M,Grey,4.5,1008.9300000000001
Z3OH0M5E58,76691,9OY3BMUU,2024-12-02,3760,19,51,Bengaluru,Karnataka,Men,T-Shirts,Zara T-Shirts,Zara,L,Blue,1.3,3045.6000000000004
ZIOSPXDU5U,57425,U429K4DV,2023-02-02,4521,21,58,Chennai,Tamil Nadu,Footwear,Sandals,Levis Sandals,Levis,M,Red,1.8,3571.59
BXNPVHOCL6,20288,4WKNYS08,2023-05-22,3602,39,39,Surat,Gujarat,Footwear,Casual Shoes,Nike Casual Shoes,Nike,XXL,Yellow,4.5,2197.22
15ECFMIJTV,98738,GZUTB18G,2024-03-23,817,49,38,Noida,Uttar Pradesh,Kids,Kids T-Shirt,Nike Kids T-Shirt,Nike,XS,Black,2.2,416.67
642I9NW5E5,98495,C73EWLY3,2022-04-27,3441,49,31,Pune,Maharashtra,Men,Shirts,HRX Shirts,HRX,M,Blue,2.2,1754.91
2CLPTN50DA,78281,72R9GXNG,2024-04-08,2177,29,33,Nagpur,Maharashtra,Men,Shirts,Flying Machine Shirts,Flying Machine,S,Blue,3.0,1545.6699999999998
5R95N2BG26,71552,U6ES7XXG,2023-12-21,3124,55,59,Coimbatore,Tamil Nadu,Women,Leggings,RedTape Leggings,RedTape,M,White,2.4,1405.8
WWWRQOK8VD,63681,DPF4Q7K2,2022-10-06,726,13,32,Mangalore,Karnataka,Men,Jeans,Flying Machine Jeans,Flying Machine,XXL,Pink,1.3,631.62
32UGE70WN3,50729,DYWSHHU3,2022-08-18,2137,7,34,Chennai,Tamil Nadu,Men,Shoes,Campus Shoes,Campus,S,Green,3.9,1987.4099999999999
IHORTC3GNH,96856,ZW3DV15M,2024-08-06,3294,53,23,Varanasi,Uttar Pradesh,Kids,Kids T-Shirt,Campus Kids T-Shirt,Campus,M,White,1.0,1548.1799999999998
J3K3R4SVIL,99249,EG5O1FEC,2023-03-26,3001,43,55,Ahmedabad,Gujarat,Women,Saree,Campus Saree,Campus,M,Green,2.2,1710.5700000000002
MJLY9NY8AL,48678,31BOCBW4,2022-10-18,4555,19,22,Nashik,Maharashtra,Footwear,Casual Shoes,Denim Casual Shoes,Denim,XL,Black,3.3,3689.55
U04X0G2QJO,38738,5OC9KVEB,2024-01-25,3154,39,39,Gaya,Bihar,Footwear,Sports Shoes,Campus Sports Shoes,Campus,M,White,4.3,1923.94
O4WO81SPN6,12953,U43UO8GN,2024-08-08,2667,14,43,Chennai,Tamil Nadu,Men,Shoes,Nike Shoes,Nike,M,White,4.5,2293.62
DQINHHVG2H,91614,1G06JWYP,2024-02-06,2473,29,41,Varanasi,Uttar Pradesh,Women,Leggings,Biba Leggings,Biba,M,Green,2.0,1755.83
2IH1TO5JMU,94538,WYW6QJV9,2022-03-24,4936,10,15,Vadodara,Gujarat,Women,Saree,WROGN Saree,WROGN,L,Black,1.1,4442.400000000001
00QAHGLMQC,92049,MSC65X7I,2022-07-21,3558,19,33,Madurai,Tamil Nadu,Women,Kurti,H&M Kurti,H&M,S,Brown,2.5,2881.98
925BI2BO79,23165,E2O8HMSZ,2023-06-20,2264,28,23,New Delhi,Delhi,Men,Shirts,Campus Shirts,Campus,XXL,Green,3.5,1630.08
FQ0ETQJQ5N,98716,NFA8FWSW,2023-01-30,2245,65,55,Kanpur,Uttar Pradesh,Men,T-Shirts,Nike T-Shirts,Nike,L,Grey,4.3,785.75
BXH8DP1DZ7,99680,SWWQNGRW,2022-10-29,4094,47,53,Bhagalpur,Bihar,Women,Leggings,Zara Leggings,Zara,XL,Pink,1.2,2169.82
SJOSJGUI55,60097,1XGEEC4U,2022-04-17,2359,61,32,Nagpur,Maharashtra,Men,Shoes,Nike Shoes,Nike,XS,White,2.8,920.01
PKLZIR1UYV,96259,FMZ09PW4,2023-07-06,529,57,26,Patna,Bihar,Kids,Kids Jeans,Adidas Kids Jeans,Adidas,XXL,Black,3.5,227.47000000000003
UPMU8UAY2K,95535,3PBFS39V,2022-11-04,4906,60,33,Bengaluru,Karnataka,Women,Top,Roadster Top,Roadster,XXL,Grey,2.8,1962.4
FBEQOBHYUK,19984,JLOZ37A5,2022-03-23,3740,36,51,Bengaluru,Karnataka,Men,Jeans,HRX Jeans,HRX,M,Pink,1.2,2393.6
D1HLDQ77I2,46254,QKKCYN13,2024-02-18,1751,10,36,Mangalore,Karnataka,Footwear,Sports Shoes,RedTape Sports Shoes,RedTape,M,Grey,4.8,1575.9
2FHE40UMVM,10656,OZBN9RFG,2022-03-21,1441,20,19,Mysuru,Karnataka,Footwear,Casual Shoes,Biba Casual Shoes,Biba,M,Pink,3.4,1152.8
T32HT66NRA,51384,4DHO3EWX,2022-10-26,4432,69,40,New Delhi,Delhi,Men,T-Shirts,Flying Machine T-Shirts,Flying Machine,XXL,Green,2.5,1373.9200000000003
CT7TD2XS9S,99594,98Y7EFKN,2022-03-29,2092,13,41,Howrah,West Bengal,Footwear,Casual Shoes,Roadster Casual Shoes,Roadster,XS,Yellow,3.1,1820.04
86JWCRSKE2,14262,7F8JB2RK,2022-11-13,382,33,49,Karol Bagh,Delhi,Kids,Kids Shoes,Biba Kids Shoes,Biba,XL,Brown,1.9,255.93999999999997
BBQGMTLR9H,89332,MJOJ3N2I,2023-01-28,1549,47,49,Kanpur,Uttar Pradesh,Women,Saree,HRX Saree,HRX,XXL,Brown,4.5,820.97
P4SP6CBOQH,92607,6O13WL16,2022-02-02,3272,46,35,Pune,Maharashtra,Women,Kurti,Biba Kurti,Biba,XS,Grey,1.7,1766.88
397YSUIWTB,97307,ONVJPQ8M,2023-04-12,1767,63,47,Surat,Gujarat,Accessories,Sunglasses,Roadster Sunglasses,Roadster,XS,Red,5.0,653.79
AGVBK5LPCD,31483,HJYEW36E,2024-02-28,4332,21,35,Mumbai,Maharashtra,Men,Jeans,Nike Jeans,Nike,XS,Red,3.2,3422.28
TC4AOPMY3V,67996,G1I6MZVS,2024-01-24,4654,22,20,Nashik,Maharashtra,Men,Shirts,Nike Shirts,Nike,XS,Green,1.9,3630.1200000000003
Y7635TA65N,18283,BMIY0R59,2023-08-06,904,56,17,Kolkata,West Bengal,Footwear,Sports Shoes,Denim Sports Shoes,Denim,S,Pink,1.2,397.75999999999993
KZ799PJJC0,37851,ORSKFZ0E,2022-06-30,3756,59,48,Noida,Uttar Pradesh,Women,Saree,Puma Saree,Puma,L,White,1.1,1539.96
JO2I9BMI7I,49548,67YUL5SQ,2023-01-27,2078,26,33,Pune,Maharashtra,Kids,Kids T-Shirt,RedTape Kids T-Shirt,RedTape,XL,Brown,1.3,1537.72
NQZ5OCLIQ5,52022,Z5G9A5U1,2024-04-22,1969,70,44,Howrah,West Bengal,Footwear,Sandals,Adidas Sandals,Adidas,XL,Pink,4.4,590.7
DL7581PDPA,96606,V5RP6BMS,2023-08-04,575,30,36,Bengaluru,Karnataka,Women,Saree,USPolo Saree,USPolo,L,Brown,2.5,402.5
ZH2E8HU0QV,54143,B8ZMPHOY,2023-12-30,4638,58,55,Howrah,West Bengal,Men,T-Shirts,Campus T-Shirts,Campus,XXL,Red,1.4,1947.9600000000003
G19OOXFDHA,57905,G0MPQFV6,2022-09-20,3921,8,60,Mysuru,Karnataka,Women,Top,Campus Top,Campus,XXL,Red,1.4,3607.32
Y77W1S4BOP,96845,84XFE6R5,2023-02-15,3279,11,54,Karol Bagh,Delhi,Men,T-Shirts,HRX T-Shirts,HRX,M,Blue,1.9,2918.31
QP04P2NKA0,87106,GHJPNLQJ,2023-04-29,605,34,43,New Delhi,Delhi,Footwear,Casual Shoes,Puma Casual Shoes,Puma,S,Blue,2.5,399.29999999999995
Y9BP0MY99T,51028,12KVOMZZ,2022-10-01,345,7,44,Patna,Bihar,Accessories,Bag,Puma Bag,Puma,XS,Blue,4.5,320.84999999999997
5KYIT6ZH7Z,29858,833OX9HJ,2023-02-27,1220,24,21,Kolkata,West Bengal,Women,Top,Denim Top,Denim,XS,Grey,3.7,927.2
ZALEZUXRKM,69843,9MA8R34T,2023-03-07,4471,67,43,Gaya,Bihar,Kids,Kids Jeans,Roadster Kids Jeans,Roadster,M,Green,2.6,1475.4299999999998
C2CJHP1MOY,51955,1AZVPDTI,2024-08-06,2333,14,24,Chennai,Tamil Nadu,Women,Top,WROGN Top,WROGN,M,White,1.7,2006.3799999999999
L0IXS8PDOR,56665,W90OE05B,2024-03-10,1997,69,48,Kolkata,West Bengal,Footwear,Sports Shoes,Nike Sports Shoes,Nike,XXL,Black,1.9,619.07
MD0QVN51I0,53655,K6AO2Q8L,2022-08-25,4829,57,47,Dwarka,Delhi,Women,Saree,Nike Saree,Nike,XXL,Green,2.5,2076.4700000000003
ENY5F2F5DB,64576,H3DHHTEV,2022-10-12,2879,58,36,Durgapur,West Bengal,Kids,Kids Jeans,H&M Kids Jeans,H&M,L,Black,2.7,1209.18
KA37E1NQS0,49706,VJ416CET,2024-04-27,1626,8,40,Madurai,Tamil Nadu,Men,Shirts,Zara Shirts,Zara,S,Blue,1.8,1495.92
ZN48LQ1Y6R,30945,Q1JUHFML,2022-09-14,4911,51,35,Ahmedabad,Gujarat,Women,Saree,Nike Saree,Nike,S,Pink,2.5,2406.39
JE7PT8Q6H6,24370,T3W8ATCW,2022-05-23,2077,29,15,Vadodara,Gujarat,Kids,Kids T-Shirt,Puma Kids T-Shirt,Puma,M,Grey,4.9,1474.6699999999998
GJS5IPHI4C,36656,HTB8JHWF,2023-07-31,3491,29,17,Dwarka,Delhi,Kids,Kids T-Shirt,Roadster Kids T-Shirt,Roadster,M,Yellow,2.1,2478.6099999999997
MRZCF7YBVH,95579,F51GSA9V,2022-01-02,694,37,18,Chennai,Tamil Nadu,Kids,Kids Jeans,H&M Kids Jeans,H&M,XL,Green,3.3,437.22
BMWDI8LS6L,17522,8KS1VWOC,2023-09-04,1584,30,44,Coimbatore,Tamil Nadu,Women,Saree,Campus Saree,Campus,L,Green,1.5,1108.8
VX25SK7BKI,93607,QR3G1CGI,2024-04-06,3227,28,19,Surat,Gujarat,Accessories,Watch,RedTape Watch,RedTape,M,Red,1.9,2323.44
UIJHD0FYOC,41561,ROOHOCTJ,2024-04-11,3956,7,20,Patna,Bihar,Women,Top,Puma Top,Puma,XS,Yellow,2.1,3679.08
6XNMAFJ9TV,24104,VOS01PW4,2022-03-24,3248,28,34,Howrah,West Bengal,Men,Jeans,USPolo Jeans,USPolo,S,White,5.0,2338.56
321RL2TE5D,72788,1FD95WJ7,2023-04-05,1373,10,47,Gaya,Bihar,Footwear,Sandals,Denim Sandals,Denim,XS,Green,1.0,1235.7
6X79JDDZKI,92729,4TV3BBOF,2023-09-14,2514,44,25,Karol Bagh,Delhi,Women,Kurti,USPolo Kurti,USPolo,XS,Pink,3.4,1407.8400000000001
CTZJHBGPLD,11310,OEPHX9LE,2024-11-23,920,26,16,Patna,Bihar,Footwear,Sandals,Adidas Sandals,Adidas,XL,Black,4.3,680.8
F75ZRVEDOZ,37186,Q1BX51I2,2024-11-26,4787,36,16,Mysuru,Karnataka,Men,Jeans,Roadster Jeans,Roadster,M,Blue,2.6,3063.6800000000003
B2SZZ9CA9Q,47085,535E3L83,2023-02-25,1176,64,60,Gaya,Bihar,Women,Leggings,WROGN Leggings,WROGN,M,Green,3.2,423.35999999999996
NRUAML4G4M,12167,UV105AHC,2022-12-18,3460,14,43,Durgapur,West Bengal,Kids,Kids Shoes,Denim Kids Shoes,Denim,S,Yellow,3.8,2975.6
WNVP0MMHEV,39440,RKVLCK85,2022-01-11,2092,68,30,Howrah,West Bengal,Men,T-Shirts,USPolo T-Shirts,USPolo,L,Blue,1.5,669.4399999999999
1G0YWYUT1E,49575,T1IGNLVT,2023-04-11,1698,47,46,Kolkata,West Bengal,Footwear,Casual Shoes,Denim Casual Shoes,Denim,L,Pink,3.8,899.94
MAW3ZU0LJR,42736,QAVAR1PD,2024-03-06,4310,16,30,Ahmedabad,Gujarat,Kids,Kids T-Shirt,Biba Kids T-Shirt,Biba,XXL,Yellow,1.9,3620.4
8A4TI1NQZG,80052,EDUQCT8L,2024-02-02,3836,14,21,Lucknow,Uttar Pradesh,Women,Top,Roadster Top,Roadster,L,Pink,3.5,3298.96
FNVUE2PP35,57821,2WE5JB47,2024-03-14,4976,14,57,Mangalore,Karnataka,Men,T-Shirts,Denim T-Shirts,Denim,XL,Red,1.5,4279.36
THG4GJVBH7,61961,ZB78RN9U,2023-01-17,4887,63,31,Kanpur,Uttar Pradesh,Kids,Kids Jeans,HRX Kids Jeans,HRX,S,Yellow,3.6,1808.19
P9BRALNV0I,21195,GHCHWFT9,2024-02-01,1042,10,47,Kolkata,West Bengal,Accessories,Sunglasses,WROGN Sunglasses,WROGN,M,White,2.3,937.8000000000001
PXA4OZTGAZ,25184,WL0A9K0W,2024-06-17,4219,68,22,Noida,Uttar Pradesh,Accessories,Belt,Roadster Belt,Roadster,L,Brown,1.7,1350.0799999999997
NEJ3DQYCB2,26140,V3UQ3Z6K,2022-12-15,4077,67,24,Noida,Uttar Pradesh,Men,Jeans,Biba Jeans,Biba,XXL,Green,4.4,1345.4099999999999
VRKEWOHB13,81924,LU611TPG,2024-03-27,4314,32,29,Pune,Maharashtra,Footwear,Sports Shoes,USPolo Sports Shoes,USPolo,M,Green,2.9,2933.5199999999995
XUTF1B7M5S,94430,A1UK3023,2023-09-29,3300,25,50,Pune,Maharashtra,Women,Leggings,Adidas Leggings,Adidas,XL,Red,5.0,2475.0
E4AUQ0Q5YV,29990,MVDJ53GQ,2024-11-03,1137,22,55,Patna,Bihar,Kids,Kids T-Shirt,HRX Kids T-Shirt,HRX,L,Green,2.2,886.86
KD9C0LSGHT,83032,7S1XB592,2023-01-03,4369,66,43,Durgapur,West Bengal,Women,Top,RedTape Top,RedTape,XL,Brown,4.9,1485.4599999999998
PDHHAVRNUF,93421,5M7HZUNI,2023-05-29,3028,48,19,Bengaluru,Karnataka,Men,Jeans,Puma Jeans,Puma,XL,Yellow,2.0,1574.56
Y1FY65D19V,93102,BKDGLL0S,2023-06-25,1870,47,52,Madurai,Tamil Nadu,Women,Saree,WROGN Saree,WROGN,XS,White,1.4,991.1
3AC38AR1DL,69779,9B5VE0LF,2022-02-24,702,58,56,Dwarka,Delhi,Accessories,Watch,Levis Watch,Levis,S,Blue,1.5,294.84000000000003
7QKAVV0UMJ,61629,7NOT4OLS,2022-08-24,3533,31,15,Mysuru,Karnataka,Accessories,Belt,Zara Belt,Zara,XS,White,3.1,2437.77
SLBK1QGC20,86536,19JO8HFL,2023-12-19,4995,31,40,Mangalore,Karnataka,Kids,Kids Jeans,Denim Kids Jeans,Denim,S,Red,2.3,3446.5499999999997
XWPV5URMYV,46647,JN9YU5A8,2024-07-24,590,6,59,Mumbai,Maharashtra,Accessories,Belt,RedTape Belt,RedTape,XXL,White,4.0,554.6
QYATG37CH5,76522,QKIEDIUN,2024-12-15,1799,13,22,Mangalore,Karnataka,Women,Top,Biba Top,Biba,S,Green,4.0,1565.1299999999999
Z69X3XHVAU,64916,248VHAW5,2024-10-11,494,66,46,Patna,Bihar,Men,Jeans,Denim Jeans,Denim,XXL,Blue,3.3,167.95999999999998
G1OSBP009J,98064,Y2J2PY9Y,2024-09-04,4201,51,45,Madurai,Tamil Nadu,Kids,Kids T-Shirt,Biba Kids T-Shirt,Biba,XS,Brown,3.2,2058.49
D5VOHLCQQM,20052,L24BVPFO,2024-04-07,3120,6,28,Mysuru,Karnataka,Accessories,Bag,Puma Bag,Puma,XS,Blue,4.3,2932.7999999999997
A6IC1KLB7V,64143,G18ZLL5B,2024-07-07,3295,30,47,Mumbai,Maharashtra,Accessories,Sunglasses,RedTape Sunglasses,RedTape,L,Yellow,4.3,2306.5
Z4VRPXROSZ,77336,XEFEXA5Y,2022-11-17,421,62,41,Patna,Bihar,Women,Saree,Zara Saree,Zara,M,Red,4.8,159.98
O0ZC3GAJM7,86850,QCMMRP22,2022-11-18,4449,6,25,Bhagalpur,Bihar,Footwear,Casual Shoes,Nike Casual Shoes,Nike,XL,Blue,1.9,4182.0599999999995
Q6YV48LCVS,96668,HYM655B5,2022-11-11,3977,22,20,Bhagalpur,Bihar,Accessories,Bag,Nike Bag,Nike,L,White,3.0,3102.06
BEVZMGRIXS,33107,W3BEZVKA,2022-09-18,1213,64,58,Durgapur,West Bengal,Men,Jeans,Nike Jeans,Nike,XXL,Green,1.2,436.68
5CV6IK9HQP,48629,N9IYHNAY,2024-07-21,312,51,44,Ahmedabad,Gujarat,Men,Shoes,HRX Shoes,HRX,XL,Pink,1.4,152.88
I4FWCSJPWH,22880,CFFCJK2G,2024-02-03,4261,36,31,Madurai,Tamil Nadu,Men,T-Shirts,Zara T-Shirts,Zara,M,Green,2.4,2727.04
